istasyon_no,yil,ay,gun,saat,maksimum_sicaklik_derece
19141,2020,8,21,20,21.9
19141,2020,8,21,21,20.5
19141,2020,8,21,22,18.8
19141,2020,8,21,23,18.0
19141,2020,8,22,0,17.9
19141,2020,8,22,1,15.9
19141,2020,8,22,2,14.9
19141,2020,8,22,3,14.2
19141,2020,8,22,4,16.3
19141,2020,8,22,5,19.3
19141,2020,8,22,6,21.9
19141,2020,8,22,7,24.3
19141,2020,8,22,8,26.8
19141,2020,8,22,9,29.2
19141,2020,8,22,10,30.6
19141,2020,8,22,11,32.2
19141,2020,8,22,12,32.9
19141,2020,8,22,13,32.9
19141,2020,8,22,14,32.3
19141,2020,8,22,15,31.7
19141,2020,8,22,16,30.7
19141,2020,8,22,17,28.1
19141,2020,8,22,18,26.3
19141,2020,8,22,19,24.9
19141,2020,8,22,20,23.9
19141,2020,8,22,21,23.1
19141,2020,8,22,22,21.2
19141,2020,8,22,23,18.9
19141,2020,8,23,0,19.5
19141,2020,8,23,1,19.4
19141,2020,8,23,2,16.3
19141,2020,8,23,3,15.3
19141,2020,8,23,4,18.1
19141,2020,8,23,5,20.7
19141,2020,8,23,6,22.5
19141,2020,8,23,7,25.1
19141,2020,8,23,8,26.4
19141,2020,8,23,9,27.6
19141,2020,8,23,10,29.2
19141,2020,8,23,11,30.5
19141,2020,8,23,12,31.1
19141,2020,8,23,13,31.3
19141,2020,8,23,14,31.0
19141,2020,8,23,15,30.5
19141,2020,8,23,16,28.9
19141,2020,8,23,17,26.4
19141,2020,8,23,18,24.5
19141,2020,8,23,19,23.4
19141,2020,8,23,20,22.7
19141,2020,8,23,21,20.9
19141,2020,8,23,22,20.2
19141,2020,8,23,23,19.6
19141,2020,8,24,0,18.2
19141,2020,8,24,1,16.9
19141,2020,8,24,2,16.3
19141,2020,8,24,3,15.6
19141,2020,8,24,4,17.3
19141,2020,8,24,5,20.5
19141,2020,8,24,6,22.3
19141,2020,8,24,7,26.1
19141,2020,8,24,8,28.2
19141,2020,8,24,9,31.7
19141,2020,8,24,10,33.6
19141,2020,8,24,11,34.8
19141,2020,8,24,12,35.0
19141,2020,8,24,13,35.4
19141,2020,8,24,14,35.9
19141,2020,8,24,15,34.8
19141,2020,8,24,16,31.6
19141,2020,8,24,17,29.3
19141,2020,8,24,18,27.6
19141,2020,8,24,19,26.3
19141,2020,8,24,20,24.6
19141,2020,8,24,21,22.6
19141,2020,8,24,22,20.8
19141,2020,8,24,23,19.8
19141,2020,8,25,0,18.9
19141,2020,8,25,1,18.6
19141,2020,8,25,2,18.0
19141,2020,8,25,3,17.5
19141,2020,8,25,4,18.6
19141,2020,8,25,5,21.4
19141,2020,8,25,6,23.4
19141,2020,8,25,7,25.3
19141,2020,8,25,8,27.5
19141,2020,8,25,9,30.2
19141,2020,8,25,10,31.9
19141,2020,8,25,11,33.7
19141,2020,8,25,12,33.6
19141,2020,8,25,13,33.5
19141,2020,8,25,14,32.5
19141,2020,8,25,15,31.7
19141,2020,8,25,16,31.1
19141,2020,8,25,17,29.5
19141,2020,8,25,18,27.7
19141,2020,8,25,19,26.2
19141,2020,8,25,20,25.2
19141,2020,8,25,21,23.9
19141,2020,8,25,22,22.0
19141,2020,8,25,23,20.5
19141,2020,8,26,0,18.8
19141,2020,8,26,1,18.5
19141,2020,8,26,2,18.1
19141,2020,8,26,3,18.5
19141,2020,8,26,4,20.9
19141,2020,8,26,5,21.9
19141,2020,8,26,6,23.2
19141,2020,8,26,7,24.7
19141,2020,8,26,8,26.0
19141,2020,8,26,9,28.2
19141,2020,8,26,10,29.7
19141,2020,8,26,11,30.4
19141,2020,8,26,12,30.9
19141,2020,8,26,13,31.0
19141,2020,8,26,14,30.8
19141,2020,8,26,15,30.3
19141,2020,8,26,16,28.5
19141,2020,8,26,17,26.0
19141,2020,8,26,18,24.2
19141,2020,8,26,19,23.0
19141,2020,8,26,20,22.2
19141,2020,8,26,21,20.8
19141,2020,8,26,22,18.4
19141,2020,8,26,23,18.4
19141,2020,8,27,0,15.5
19141,2020,8,27,1,14.9
19141,2020,8,27,2,14.3
19141,2020,8,27,3,13.6
19141,2020,8,27,4,15.2
19141,2020,8,27,5,18.9
19141,2020,8,27,6,21.2
19141,2020,8,27,7,23.9
19141,2020,8,27,8,26.2
19141,2020,8,27,9,28.3
19141,2020,8,27,10,30.2
19141,2020,8,27,11,31.1
19141,2020,8,27,12,31.7
19141,2020,8,27,13,32.2
19141,2020,8,27,14,32.0
19141,2020,8,27,15,31.0
19141,2020,8,27,16,29.6
19141,2020,8,27,17,27.4
19141,2020,8,27,18,25.7
19141,2020,8,27,19,24.5
19141,2020,8,27,20,23.3
19141,2020,8,27,21,22.3
19141,2020,8,27,22,20.2
19141,2020,8,27,23,18.4
19141,2020,8,28,0,15.6
19141,2020,8,28,1,15.0
19141,2020,8,28,2,14.3
19141,2020,8,28,3,13.6
19141,2020,8,28,4,15.6
19141,2020,8,28,5,20.1
19141,2020,8,28,6,22.0
19141,2020,8,28,7,24.5
19141,2020,8,28,8,27.0
19141,2020,8,28,9,29.3
19141,2020,8,28,10,31.2
19141,2020,8,28,11,33.5
19141,2020,8,28,12,33.9
19141,2020,8,28,13,34.2
19141,2020,8,28,14,34.5
19141,2020,8,28,15,33.2
19141,2020,8,28,16,31.5
19141,2020,8,28,17,28.6
19141,2020,8,28,18,26.2
19141,2020,8,28,19,24.4
19141,2020,8,28,20,22.6
19141,2020,8,28,21,21.5
19141,2020,8,28,22,20.5
19141,2020,8,28,23,17.5
19141,2020,8,29,0,17.0
19141,2020,8,29,1,15.6
19141,2020,8,29,2,14.9
19141,2020,8,29,3,14.9
19141,2020,8,29,4,16.8
19141,2020,8,29,5,21.9
19141,2020,8,29,6,24.0
19141,2020,8,29,7,26.0
19141,2020,8,29,8,31.0
19141,2020,8,29,9,34.2
19141,2020,8,29,10,36.9
19141,2020,8,29,11,38.4
19141,2020,8,29,12,38.9
19141,2020,8,29,13,39.0
19141,2020,8,29,14,39.4
19141,2020,8,29,15,39.2
19141,2020,8,29,16,36.7
19141,2020,8,29,17,33.5
19141,2020,8,29,18,30.6
19141,2020,8,29,19,27.5
19141,2020,8,29,20,26.0
19141,2020,8,29,21,23.1
19141,2020,8,29,22,22.0
19141,2020,8,29,23,20.6
19141,2020,8,30,0,19.5
19141,2020,8,30,1,18.6
19141,2020,8,30,2,17.9
19141,2020,8,30,3,17.4
19141,2020,8,30,4,19.0
19141,2020,8,30,5,23.9
19141,2020,8,30,6,25.4
19141,2020,8,30,7,28.4
19141,2020,8,30,8,32.7
19141,2020,8,30,9,35.7
19141,2020,8,30,10,37.8
19141,2020,8,30,11,39.9
19141,2020,8,30,12,40.6
19141,2020,8,30,13,40.0
19141,2020,8,30,14,39.0
19141,2020,8,30,15,37.0
19141,2020,8,30,16,35.0
19141,2020,8,30,17,32.8
19141,2020,8,30,18,30.8
19141,2020,8,30,19,28.6
19141,2020,8,30,20,27.0
19141,2020,8,30,21,23.3
19141,2020,8,30,22,21.9
19141,2020,8,30,23,20.8
19141,2020,8,31,0,19.9
19141,2020,8,31,1,19.4
19141,2020,8,31,2,18.9
19141,2020,8,31,3,18.1
19141,2020,8,31,4,19.2
19141,2020,8,31,5,22.6
19141,2020,8,31,6,23.8
19141,2020,8,31,7,26.2
19141,2020,8,31,8,29.1
19141,2020,8,31,9,31.8
19141,2020,8,31,10,34.1
19141,2020,8,31,11,35.4
19141,2020,8,31,12,35.5
19141,2020,8,31,13,35.5
19141,2020,8,31,14,35.5
19141,2020,8,31,15,34.1
19141,2020,8,31,16,32.3
19141,2020,8,31,17,29.9
19141,2020,8,31,18,27.7
19141,2020,8,31,19,26.4
19141,2020,8,31,20,23.7
19141,2020,8,31,21,21.2
19141,2020,8,31,22,20.0
19141,2020,8,31,23,18.9
19141,2021,7,1,0,16.9
19141,2021,7,1,1,16.8
19141,2021,7,1,2,16.2
19141,2021,7,1,3,16.3
19141,2021,7,1,4,20.1
19141,2021,7,1,5,22.8
19141,2021,7,1,6,25.9
19141,2021,7,1,7,28.8
19141,2021,7,1,8,31.1
19141,2021,7,1,9,33.3
19141,2021,7,1,10,34.9
19141,2021,7,1,11,36.1
19141,2021,7,1,12,37.1
19141,2021,7,1,13,37.5
19141,2021,7,1,14,37.6
19141,2021,7,1,15,37.5
19141,2021,7,1,16,36.8
19141,2021,7,1,17,34.7
19141,2021,7,1,18,30.7
19141,2021,7,1,19,26.3
19141,2021,7,1,20,24.6
19141,2021,7,1,21,23.5
19141,2021,7,1,22,22.6
19141,2021,7,1,23,21.7
19141,2021,7,2,0,21.4
19141,2021,7,2,1,19.3
19141,2021,7,2,2,19.2
19141,2021,7,2,3,19.2
19141,2021,7,2,4,22.5
19141,2021,7,2,5,24.7
19141,2021,7,2,6,28.6
19141,2021,7,2,7,30.9
19141,2021,7,2,8,34.2
19141,2021,7,2,9,36.3
19141,2021,7,2,10,36.8
19141,2021,7,2,11,36.4
19141,2021,7,2,12,35.3
19141,2021,7,2,13,34.7
19141,2021,7,2,14,34.2
19141,2021,7,2,15,32.6
19141,2021,7,2,16,30.7
19141,2021,7,2,17,29.3
19141,2021,7,2,18,27.7
19141,2021,7,2,19,25.9
19141,2021,7,2,20,25.2
19141,2021,7,2,21,24.2
19141,2021,7,2,22,23.8
19141,2021,7,2,23,23.2
19141,2021,7,3,0,22.7
19141,2021,7,3,1,21.4
19141,2021,7,3,2,21.3
19141,2021,7,3,3,21.9
19141,2021,7,3,4,22.0
19141,2021,7,3,5,23.4
19141,2021,7,3,6,25.2
19141,2021,7,3,7,25.9
19141,2021,7,3,8,27.5
19141,2021,7,3,9,27.8
19141,2021,7,3,10,28.1
19141,2021,7,3,11,28.6
19141,2021,7,3,12,28.3
19141,2021,7,3,13,28.0
19141,2021,7,3,14,24.7
19141,2021,7,3,15,24.0
19141,2021,7,3,16,22.8
19141,2021,7,3,17,20.9
19141,2021,7,3,18,20.9
19141,2021,7,3,19,20.7
19141,2021,7,3,20,18.9
19141,2021,7,3,21,18.2
19141,2021,7,3,22,16.9
19141,2021,7,3,23,16.0
19141,2021,7,4,0,15.6
19141,2021,7,4,1,16.2
19141,2021,7,4,2,16.2
19141,2021,7,4,3,16.3
19141,2021,7,4,4,17.2
19141,2021,7,4,5,19.6
19141,2021,7,4,6,21.8
19141,2021,7,4,7,22.5
19141,2021,7,4,8,24.4
19141,2021,7,4,9,25.5
19141,2021,7,4,10,26.1
19141,2021,7,4,11,26.3
19141,2021,7,4,12,26.9
19141,2021,7,4,13,27.6
19141,2021,7,4,14,27.5
19141,2021,7,4,15,27.2
19141,2021,7,4,16,26.4
19141,2021,7,4,17,24.9
19141,2021,7,4,18,23.4
19141,2021,7,4,19,21.2
19141,2021,7,4,20,20.6
19141,2021,7,4,21,18.4
19141,2021,7,4,22,16.9
19141,2021,7,4,23,16.2
19141,2021,7,5,0,15.4
19141,2021,7,5,1,14.3
19141,2021,7,5,2,14.7
19141,2021,7,5,3,16.0
19141,2021,7,5,4,18.2
19141,2021,7,5,5,21.0
19141,2021,7,5,6,23.5
19141,2021,7,5,7,25.5
19141,2021,7,5,8,27.1
19141,2021,7,5,9,27.9
19141,2021,7,5,10,28.6
19141,2021,7,5,11,29.6
19141,2021,7,5,12,29.6
19141,2021,7,5,13,29.9
19141,2021,7,5,14,29.6
19141,2021,7,5,15,29.0
19141,2021,7,5,16,27.9
19141,2021,7,5,17,27.1
19141,2021,7,5,18,25.7
19141,2021,7,5,19,22.5
19141,2021,7,5,20,21.0
19141,2021,7,5,21,20.8
19141,2021,7,5,22,19.1
19141,2021,7,5,23,17.5
19141,2021,7,6,0,16.3
19141,2021,7,6,1,16.2
19141,2021,7,6,2,16.1
19141,2021,7,6,3,17.0
19141,2021,7,6,4,18.9
19141,2021,7,6,5,18.9
19141,2021,7,6,6,18.8
19141,2021,7,6,7,18.7
19141,2021,7,6,8,18.1
19141,2021,7,6,9,18.2
19141,2021,7,6,10,18.3
19141,2021,7,6,11,19.5
19141,2021,7,6,12,20.7
19141,2021,7,6,13,20.6
19141,2021,7,6,14,20.5
19141,2021,7,6,15,20.1
19141,2021,7,6,16,20.1
19141,2021,7,6,17,20.7
19141,2021,7,6,18,20.7
19141,2021,7,6,19,20.2
19141,2021,7,6,20,20.1
19141,2021,7,6,21,20.2
19141,2021,7,6,22,20.2
19141,2021,7,6,23,20.2
19141,2021,7,7,0,19.2
19141,2021,7,7,1,20.1
19141,2021,7,7,2,19.5
19141,2021,7,7,3,19.4
19141,2021,7,7,4,19.8
19141,2021,7,7,5,22.4
19141,2021,7,7,6,23.4
19141,2021,7,7,7,24.4
19141,2021,7,7,8,25.1
19141,2021,7,7,9,24.7
19141,2021,7,7,10,25.8
19141,2021,7,7,11,24.5
19141,2021,7,7,12,25.8
19141,2021,7,7,13,25.9
19141,2021,7,7,14,25.9
19141,2021,7,7,15,25.1
19141,2021,7,7,16,24.7
19141,2021,7,7,17,22.5
19141,2021,7,7,18,22.5
19141,2021,7,7,19,22.0
19141,2021,7,7,20,21.0
19141,2021,7,7,21,21.3
19141,2021,7,7,22,21.4
19141,2021,7,7,23,20.8
19141,2021,7,8,0,20.9
19141,2021,7,8,1,20.8
19141,2021,7,8,2,20.4
19141,2021,7,8,3,20.1
19141,2021,7,8,4,20.8
19141,2021,7,8,5,21.7
19141,2021,7,8,6,22.0
19141,2021,7,8,7,21.3
19141,2021,7,8,8,22.5
19141,2021,7,8,9,24.0
19141,2021,7,8,10,25.1
19141,2021,7,8,11,25.6
19141,2021,7,8,12,25.6
19141,2021,7,8,13,25.9
19141,2021,7,8,14,25.9
19141,2021,7,8,15,25.8
19141,2021,7,8,16,24.8
19141,2021,7,8,17,23.7
19141,2021,7,8,18,22.5
19141,2021,7,8,19,21.8
19141,2021,7,8,20,22.0
19141,2021,7,8,21,21.4
19141,2021,7,8,22,21.5
19141,2021,7,8,23,21.4
19141,2021,7,9,0,21.5
19141,2021,7,9,1,21.4
19141,2021,7,9,2,20.7
19141,2021,7,9,3,19.8
19141,2021,7,9,4,22.1
19141,2021,7,9,5,22.9
19141,2021,7,9,6,23.3
19141,2021,7,9,7,25.0
19141,2021,7,9,8,26.5
19141,2021,7,9,9,27.7
19141,2021,7,9,10,28.8
19141,2021,7,9,11,29.1
19141,2021,7,9,12,29.1
19141,2021,7,9,13,29.6
19141,2021,7,9,14,29.0
19141,2021,7,9,15,28.3
19141,2021,7,9,16,27.8
19141,2021,7,9,17,25.9
19141,2021,7,9,18,24.3
19141,2021,7,9,19,23.1
19141,2021,7,9,20,21.8
19141,2021,7,9,21,20.7
19141,2021,7,9,22,19.5
19141,2021,7,9,23,18.5
19141,2021,7,10,0,19.3
19141,2021,7,10,1,19.5
19141,2021,7,10,2,19.4
19141,2021,7,10,3,19.3
19141,2021,7,10,4,20.4
19141,2021,7,10,5,21.6
19141,2021,7,10,6,23.4
19141,2021,7,10,7,25.1
19141,2021,7,10,8,26.4
19141,2021,7,10,9,27.7
19141,2021,7,10,10,28.5
19141,2021,7,10,11,29.1
19141,2021,7,10,12,29.2
19141,2021,7,10,13,29.8
19141,2021,7,10,14,29.5
19141,2021,7,10,15,29.1
19141,2021,7,10,16,28.3
19141,2021,7,10,17,27.1
19141,2021,7,10,18,25.0
19141,2021,7,10,19,22.8
19141,2021,7,10,20,21.8
19141,2021,7,10,21,20.8
19141,2021,7,10,22,19.2
19141,2021,7,10,23,17.6
19141,2021,7,11,0,17.3
19141,2021,7,11,1,16.3
19141,2021,7,11,2,15.6
19141,2021,7,11,3,15.2
19141,2021,7,11,4,18.6
19141,2021,7,11,5,22.1
19141,2021,7,11,6,22.9
19141,2021,7,11,7,24.7
19141,2021,7,11,8,26.7
19141,2021,7,11,9,28.1
19141,2021,7,11,10,30.0
19141,2021,7,11,11,30.3
19141,2021,7,11,12,30.6
19141,2021,7,11,13,31.0
19141,2021,7,11,14,30.8
19141,2021,7,11,15,30.4
19141,2021,7,11,16,29.4
19141,2021,7,11,17,28.3
19141,2021,7,11,18,25.8
19141,2021,7,11,19,24.5
19141,2021,7,11,20,23.7
19141,2021,7,11,21,22.6
19141,2021,7,11,22,21.3
19141,2021,7,11,23,19.0
19141,2021,7,12,0,18.2
19141,2021,7,12,1,17.9
19141,2021,7,12,2,17.2
19141,2021,7,12,3,16.2
19141,2021,7,12,4,20.0
19141,2021,7,12,5,22.5
19141,2021,7,12,6,23.2
19141,2021,7,12,7,25.2
19141,2021,7,12,8,27.5
19141,2021,7,12,9,28.9
19141,2021,7,12,10,30.4
19141,2021,7,12,11,31.5
19141,2021,7,12,12,32.0
19141,2021,7,12,13,32.3
19141,2021,7,12,14,31.6
19141,2021,7,12,15,30.3
19141,2021,7,12,16,29.7
19141,2021,7,12,17,28.7
19141,2021,7,12,18,26.6
19141,2021,7,12,19,23.7
19141,2021,7,12,20,22.5
19141,2021,7,12,21,21.6
19141,2021,7,12,22,21.5
19141,2021,7,12,23,20.7
19141,2021,7,13,0,19.9
19141,2021,7,13,1,20.0
19141,2021,7,13,2,19.2
19141,2021,7,13,3,16.8
19141,2021,7,13,4,20.6
19141,2021,7,13,5,22.4
19141,2021,7,13,6,23.9
19141,2021,7,13,7,26.2
19141,2021,7,13,8,28.4
19141,2021,7,13,9,29.7
19141,2021,7,13,10,30.9
19141,2021,7,13,11,32.4
19141,2021,7,13,12,32.3
19141,2021,7,13,13,31.7
19141,2021,7,13,14,31.3
19141,2021,7,13,15,31.0
19141,2021,7,13,16,29.6
19141,2021,7,13,17,28.3
19141,2021,7,13,18,26.3
19141,2021,7,13,19,23.3
19141,2021,7,13,20,23.7
19141,2021,7,13,21,22.6
19141,2021,7,13,22,21.3
19141,2021,7,13,23,18.3
19141,2021,7,14,0,16.9
19141,2021,7,14,1,16.1
19141,2021,7,14,2,15.5
19141,2021,7,14,3,14.9
19141,2021,7,14,4,19.9
19141,2021,7,14,5,21.2
19141,2021,7,14,6,23.6
19141,2021,7,14,7,25.8
19141,2021,7,14,8,28.2
19141,2021,7,14,9,29.5
19141,2021,7,14,10,30.0
19141,2021,7,14,11,31.0
19141,2021,7,14,12,31.3
19141,2021,7,14,13,31.2
19141,2021,7,14,14,31.7
19141,2021,7,14,15,31.1
19141,2021,7,14,16,29.5
19141,2021,7,14,17,28.1
19141,2021,7,14,18,25.6
19141,2021,7,14,19,24.6
19141,2021,7,14,20,23.8
19141,2021,7,14,21,22.6
19141,2021,7,14,22,21.8
19141,2021,7,14,23,20.9
19141,2021,7,15,0,20.7
19141,2021,7,15,1,20.7
19141,2021,7,15,2,19.9
19141,2021,7,15,3,19.4
19141,2021,7,15,4,20.6
19141,2021,7,15,5,22.6
19141,2021,7,15,6,24.2
19141,2021,7,15,7,26.0
19141,2021,7,15,8,27.9
19141,2021,7,15,9,29.9
19141,2021,7,15,10,32.2
19141,2021,7,15,11,33.4
19141,2021,7,15,12,34.3
19141,2021,7,15,13,34.3
19141,2021,7,15,14,33.7
19141,2021,7,15,15,32.7
19141,2021,7,15,16,31.4
19141,2021,7,15,17,29.9
19141,2021,7,15,18,27.7
19141,2021,7,15,19,26.0
19141,2021,7,15,20,24.4
19141,2021,7,15,21,23.8
19141,2021,7,15,22,22.1
19141,2021,7,15,23,20.1
19141,2021,7,16,0,18.2
19141,2021,7,16,1,17.0
19141,2021,7,16,2,16.2
19141,2021,7,16,3,15.6
19141,2021,7,16,4,20.0
19141,2021,7,16,5,22.0
19141,2021,7,16,6,25.5
19141,2021,7,16,7,27.3
19141,2021,7,16,8,30.2
19141,2021,7,16,9,31.2
19141,2021,7,16,10,33.2
19141,2021,7,16,11,36.0
19141,2021,7,16,12,36.2
19141,2021,7,16,13,36.4
19141,2021,7,16,14,36.1
19141,2021,7,16,15,35.7
19141,2021,7,16,16,33.5
19141,2021,7,16,17,32.0
19141,2021,7,16,18,29.7
19141,2021,7,16,19,26.8
19141,2021,7,16,20,25.4
19141,2021,7,16,21,23.1
19141,2021,7,16,22,21.1
19141,2021,7,16,23,20.1
19141,2021,7,17,0,18.7
19141,2021,7,17,1,18.2
19141,2021,7,17,2,18.1
19141,2021,7,17,3,17.5
19141,2021,7,17,4,21.3
19141,2021,7,17,5,24.5
19141,2021,7,17,6,26.3
19141,2021,7,17,7,28.5
19141,2021,7,17,8,31.7
19141,2021,7,17,9,34.9
19141,2021,7,17,10,36.6
19141,2021,7,17,11,39.2
19141,2021,7,17,12,39.9
19141,2021,7,17,13,39.7
19141,2021,7,17,14,36.8
19141,2021,7,17,15,35.3
19141,2021,7,17,16,34.3
19141,2021,7,17,17,33.0
19141,2021,7,17,18,31.0
19141,2021,7,17,19,29.8
19141,2021,7,17,20,28.3
19141,2021,7,17,21,26.8
19141,2021,7,17,22,25.3
19141,2021,7,17,23,24.0
19141,2021,7,18,0,23.3
19141,2021,7,18,1,22.0
19141,2021,7,18,2,21.4
19141,2021,7,18,3,20.8
19141,2021,7,18,4,23.6
19141,2021,7,18,5,25.3
19141,2021,7,18,6,27.2
19141,2021,7,18,7,29.6
19141,2021,7,18,8,32.3
19141,2021,7,18,9,36.0
19141,2021,7,18,10,37.4
19141,2021,7,18,11,38.6
19141,2021,7,18,12,39.4
19141,2021,7,18,13,39.4
19141,2021,7,18,14,39.4
19141,2021,7,18,15,36.7
19141,2021,7,18,16,35.2
19141,2021,7,18,17,33.0
19141,2021,7,18,18,31.6
19141,2021,7,18,19,30.4
19141,2021,7,18,20,29.5
19141,2021,7,18,21,28.3
19141,2021,7,18,22,27.2
19141,2021,7,18,23,26.5
19141,2021,7,19,0,25.8
19141,2021,7,19,1,24.8
19141,2021,7,19,2,23.9
19141,2021,7,19,3,23.3
19141,2021,7,19,4,25.3
19141,2021,7,19,5,26.8
19141,2021,7,19,6,29.1
19141,2021,7,19,7,30.8
19141,2021,7,19,8,32.5
19141,2021,7,19,9,34.2
19141,2021,7,19,10,35.1
19141,2021,7,19,11,36.1
19141,2021,7,19,12,36.1
19141,2021,7,19,13,35.5
19141,2021,7,19,14,35.0
19141,2021,7,19,15,34.2
19141,2021,7,19,16,33.0
19141,2021,7,19,17,31.6
19141,2021,7,19,18,30.3
19141,2021,7,19,19,28.9
19141,2021,7,19,20,26.4
19141,2021,7,19,21,25.7
19141,2021,7,19,22,24.5
19141,2021,7,19,23,23.0
19141,2021,7,20,0,22.2
19141,2021,7,20,1,21.3
19141,2021,7,20,2,20.7
19141,2021,7,20,3,20.8
19141,2021,7,20,4,24.7
19141,2021,7,20,5,25.8
19141,2021,7,20,6,27.6
19141,2021,7,20,7,28.9
19141,2021,7,20,8,30.4
19141,2021,7,20,9,31.9
19141,2021,7,20,10,33.3
19141,2021,7,20,11,34.1
19141,2021,7,20,12,34.7
19141,2021,7,20,13,34.9
19141,2021,7,20,14,34.2
19141,2021,7,20,15,32.7
19141,2021,7,20,16,31.7
19141,2021,7,20,17,30.2
19141,2021,7,20,18,28.9
19141,2021,7,20,19,27.8
19141,2021,7,20,20,27.1
19141,2021,7,20,21,25.8
19141,2021,7,20,22,24.4
19141,2021,7,20,23,23.6
19141,2021,7,21,0,23.2
19141,2021,7,21,1,21.5
19141,2021,7,21,2,20.4
19141,2021,7,21,3,19.2
19141,2021,7,21,4,22.9
19141,2021,7,21,5,25.6
19141,2021,7,21,6,27.2
19141,2021,7,21,7,29.1
19141,2021,7,21,8,30.4
19141,2021,7,21,9,31.6
19141,2021,7,21,10,32.0
19141,2021,7,21,11,32.6
19141,2021,7,21,12,32.5
19141,2021,7,21,13,31.8
19141,2021,7,21,14,30.3
19141,2021,7,21,15,28.8
19141,2021,7,21,16,28.1
19141,2021,7,21,17,27.8
19141,2021,7,21,18,26.5
19141,2021,7,21,19,25.3
19141,2021,7,21,20,24.0
19141,2021,7,21,21,22.9
19141,2021,7,21,22,21.4
19141,2021,7,21,23,21.3
19141,2021,7,22,0,20.6
19141,2021,7,22,1,20.2
19141,2021,7,22,2,19.3
19141,2021,7,22,3,19.4
19141,2021,7,22,4,22.3
19141,2021,7,22,5,23.9
19141,2021,7,22,6,25.2
19141,2021,7,22,7,25.1
19141,2021,7,22,8,25.3
19141,2021,7,22,9,25.4
19141,2021,7,22,10,27.8
19141,2021,7,22,11,28.3
19141,2021,7,22,12,27.1
19141,2021,7,22,13,27.4
19141,2021,7,22,14,26.8
19141,2021,7,22,15,26.1
19141,2021,7,22,16,25.1
19141,2021,7,22,17,24.4
19141,2021,7,22,18,22.9
19141,2021,7,22,19,21.5
19141,2021,7,22,20,21.5
19141,2021,7,22,21,21.5
19141,2021,7,22,22,21.5
19141,2021,7,22,23,20.9
19141,2021,7,23,0,20.0
19141,2021,7,23,1,18.6
19141,2021,7,23,2,17.4
19141,2021,7,23,3,16.3
19141,2021,7,23,4,20.2
19141,2021,7,23,5,21.6
19141,2021,7,23,6,23.2
19141,2021,7,23,7,24.5
19141,2021,7,23,8,26.1
19141,2021,7,23,9,27.0
19141,2021,7,23,10,27.3
19141,2021,7,23,11,28.3
19141,2021,7,23,12,28.4
19141,2021,7,23,13,27.4
19141,2021,7,23,14,27.3
19141,2021,7,23,15,27.1
19141,2021,7,23,16,26.4
19141,2021,7,23,17,25.0
19141,2021,7,23,18,23.3
19141,2021,7,23,19,22.7
19141,2021,7,23,20,21.5
19141,2021,7,23,21,20.8
19141,2021,7,23,22,20.2
19141,2021,7,23,23,20.1
19141,2021,7,24,0,18.9
19141,2021,7,24,1,18.2
19141,2021,7,24,2,17.5
19141,2021,7,24,3,16.9
19141,2021,7,24,4,19.1
19141,2021,7,24,5,20.2
19141,2021,7,24,6,21.1
19141,2021,7,24,7,23.0
19141,2021,7,24,8,25.8
19141,2021,7,24,9,27.1
19141,2021,7,24,10,28.1
19141,2021,7,24,11,29.6
19141,2021,7,24,12,29.7
19141,2021,7,24,13,30.0
19141,2021,7,24,14,29.6
19141,2021,7,24,15,29.1
19141,2021,7,24,16,27.7
19141,2021,7,24,17,25.6
19141,2021,7,24,18,23.8
19141,2021,7,24,19,22.5
19141,2021,7,24,20,21.9
19141,2021,7,24,21,21.4
19141,2021,7,24,22,20.8
19141,2021,7,24,23,20.8
19141,2021,7,25,0,20.7
19141,2021,7,25,1,20.0
19141,2021,7,25,2,18.5
19141,2021,7,25,3,17.5
19141,2021,7,25,4,20.2
19141,2021,7,25,5,21.9
19141,2021,7,25,6,22.9
19141,2021,7,25,7,25.1
19141,2021,7,25,8,26.2
19141,2021,7,25,9,27.9
19141,2021,7,25,10,29.2
19141,2021,7,25,11,30.2
19141,2021,7,25,12,30.3
19141,2021,7,25,13,30.3
19141,2021,7,25,14,29.4
19141,2021,7,25,15,28.9
19141,2021,7,25,16,27.0
19141,2021,7,25,17,25.7
19141,2021,7,25,18,23.8
19141,2021,7,25,19,22.7
19141,2021,7,25,20,22.0
19141,2021,7,25,21,21.4
19141,2021,7,25,22,19.7
19141,2021,7,25,23,18.9
19141,2021,7,26,0,18.8
19141,2021,7,26,1,17.2
19141,2021,7,26,2,18.2
19141,2021,7,26,3,18.9
19141,2021,7,26,4,20.3
19141,2021,7,26,5,21.9
19141,2021,7,26,6,23.4
19141,2021,7,26,7,25.0
19141,2021,7,26,8,26.9
19141,2021,7,26,9,28.3
19141,2021,7,26,10,29.6
19141,2021,7,26,11,30.7
19141,2021,7,26,12,31.0
19141,2021,7,26,13,30.9
19141,2021,7,26,14,30.9
19141,2021,7,26,15,30.5
19141,2021,7,26,16,29.1
19141,2021,7,26,17,27.8
19141,2021,7,26,18,26.2
19141,2021,7,26,19,25.0
19141,2021,7,26,20,23.7
19141,2021,7,26,21,22.5
19141,2021,7,26,22,21.1
19141,2021,7,26,23,20.1
19141,2021,7,27,0,19.1
19141,2021,7,27,1,17.6
19141,2021,7,27,2,17.0
19141,2021,7,27,3,16.7
