istasyon_no,yil,ay,gun,saat,saatlik_nispi_nem_yuzde
18091,2014,8,6,20,46
18091,2014,8,6,21,48
18091,2014,8,6,22,49
18091,2014,8,6,23,49
18091,2014,8,7,0,57
18091,2014,8,7,1,58
18091,2014,8,7,2,57
18091,2014,8,7,3,60
18091,2014,8,7,4,62
18091,2014,8,7,5,58
18091,2014,8,7,6,47
18091,2014,8,7,7,39
18091,2014,8,7,8,31
18091,2014,8,7,9,26
18091,2014,8,7,10,25
18091,2014,8,7,11,24
18091,2014,8,7,12,24
18091,2014,8,7,13,67
18091,2014,8,7,14,74
18091,2014,8,7,15,77
18091,2014,8,7,16,69
18091,2014,8,7,17,72
18091,2014,8,7,18,89
18091,2014,8,7,19,83
18091,2014,8,7,20,81
18091,2014,8,7,21,87
18091,2014,8,7,22,86
18091,2014,8,7,23,89
18091,2014,8,8,0,91
18091,2014,8,8,1,90
18091,2014,8,8,2,92
18091,2014,8,8,3,92
18091,2014,8,8,4,94
18091,2014,8,8,5,90
18091,2014,8,8,6,78
18091,2014,8,8,7,62
18091,2014,8,8,8,55
18091,2014,8,8,9,49
18091,2014,8,8,10,44
18091,2014,8,8,11,41
18091,2014,8,8,12,37
18091,2014,8,8,13,37
18091,2014,8,8,14,38
18091,2014,8,8,15,37
18091,2014,8,8,16,44
18091,2014,8,8,17,45
18091,2014,8,8,18,47
18091,2014,8,8,19,51
18091,2014,8,8,20,59
18091,2014,8,8,21,62
18091,2014,8,8,22,68
18091,2014,8,8,23,71
18091,2014,8,9,0,72
18091,2014,8,9,1,73
18091,2014,8,9,2,74
18091,2014,8,9,3,76
18091,2014,8,9,4,80
18091,2014,8,9,5,78
18091,2014,8,9,6,67
18091,2014,8,9,7,59
18091,2014,8,9,8,58
18091,2014,8,9,9,45
18091,2014,8,9,10,39
18091,2014,8,9,11,40
18091,2014,8,9,12,43
18091,2014,8,9,13,52
18091,2014,8,9,14,54
18091,2014,8,9,15,52
18091,2014,8,9,16,49
18091,2014,8,9,17,44
18091,2014,8,9,18,54
18091,2014,8,9,19,58
18091,2014,8,9,20,63
18091,2014,8,9,21,68
18091,2014,8,9,22,70
18091,2014,8,9,23,73
18091,2014,8,10,0,74
18091,2014,8,10,1,75
18091,2014,8,10,2,77
18091,2014,8,10,3,78
18091,2014,8,10,4,78
18091,2014,8,10,5,69
18091,2014,8,10,6,63
18091,2014,8,10,7,56
18091,2014,8,10,8,45
18091,2014,8,10,9,36
18091,2014,8,10,10,21
18091,2014,8,10,11,24
18091,2014,8,10,12,24
18091,2014,8,10,13,29
18091,2014,8,10,14,28
18091,2014,8,10,15,30
18091,2014,8,10,16,37
18091,2014,8,10,17,40
18091,2014,8,10,18,40
18091,2014,8,10,19,43
18091,2014,8,10,20,49
18091,2014,8,10,21,51
18091,2014,8,10,22,54
18091,2014,8,10,23,58
18091,2014,8,11,0,60
18091,2014,8,11,1,61
18091,2014,8,11,2,67
18091,2014,8,11,3,68
18091,2014,8,11,4,74
18091,2014,8,11,5,63
18091,2014,8,11,6,53
18091,2014,8,11,7,47
18091,2014,8,11,8,39
18091,2014,8,11,9,32
18091,2014,8,11,10,28
18091,2014,8,11,11,24
18091,2014,8,11,12,21
18091,2014,8,11,13,20
18091,2014,8,11,14,25
18091,2014,8,11,15,27
18091,2014,8,11,16,33
18091,2014,8,11,17,36
18091,2014,8,11,18,41
18091,2014,8,11,19,46
18091,2014,8,11,20,51
18091,2014,8,11,21,53
18091,2014,8,11,22,56
18091,2014,8,11,23,57
18091,2014,8,12,0,59
18091,2014,8,12,1,61
18091,2014,8,12,2,62
18091,2014,8,12,3,62
18091,2014,8,12,4,63
18091,2014,8,12,5,61
18091,2014,8,12,6,56
18091,2014,8,12,7,50
18091,2014,8,12,8,43
18091,2014,8,12,9,38
18091,2014,8,12,10,36
18091,2014,8,12,11,31
18091,2014,8,12,12,26
18091,2014,8,12,13,26
18091,2014,8,12,14,35
18091,2014,8,12,15,25
18091,2014,8,12,16,25
18091,2014,8,12,17,28
18091,2014,8,12,18,36
18091,2014,8,12,19,50
18091,2014,8,12,20,55
18091,2014,8,12,21,57
18091,2014,8,12,22,61
18091,2014,8,12,23,62
18091,2014,8,13,0,65
18091,2014,8,13,1,68
18091,2014,8,13,2,68
18091,2014,8,13,3,69
18091,2014,8,13,4,75
18091,2014,8,13,5,61
18091,2014,8,13,6,56
18091,2014,8,13,7,54
18091,2014,8,13,8,44
18091,2014,8,13,9,31
18091,2014,8,13,10,30
18091,2014,8,13,11,22
18091,2014,8,13,12,23
18091,2014,8,13,13,23
18091,2014,8,13,14,25
18091,2014,8,13,15,26
18091,2014,8,13,16,27
18091,2014,8,13,17,28
18091,2014,8,13,18,38
18091,2014,8,13,19,41
18091,2014,8,13,20,45
18091,2014,8,13,21,48
18091,2014,8,13,22,51
18091,2014,8,13,23,53
18091,2014,8,14,0,56
18091,2014,8,14,1,59
18091,2014,8,14,2,59
18091,2014,8,14,3,63
18091,2014,8,14,4,65
18091,2014,8,14,5,55
18091,2014,8,14,6,45
18091,2014,8,14,7,33
18091,2014,8,14,8,28
18091,2014,8,14,9,24
18091,2014,8,14,10,17
18091,2014,8,14,11,16
18091,2014,8,14,12,15
18091,2014,8,14,13,14
18091,2014,8,14,14,12
18091,2014,8,14,15,12
18091,2014,8,14,16,20
18091,2014,8,14,17,23
18091,2014,8,14,18,28
18091,2014,8,14,19,36
18091,2014,8,14,20,38
18091,2014,8,14,21,42
18091,2014,8,14,22,45
18091,2014,8,14,23,45
18091,2014,8,15,0,46
18091,2014,8,15,1,51
18091,2014,8,15,2,55
18091,2014,8,15,3,58
18091,2014,8,15,4,61
18091,2014,8,15,5,50
18091,2014,8,15,6,44
18091,2014,8,15,7,39
18091,2014,8,15,8,35
18091,2014,8,15,9,31
18091,2014,8,15,10,22
18091,2014,8,15,11,18
18091,2014,8,15,12,16
18091,2014,8,15,13,19
18091,2014,8,15,14,19
18091,2014,8,15,15,17
18091,2014,8,15,16,23
18091,2014,8,15,17,32
18091,2014,8,15,18,35
18091,2014,8,15,19,40
18091,2014,8,15,20,44
18091,2014,8,15,21,47
18091,2014,8,15,22,48
18091,2014,8,15,23,49
18091,2014,8,16,0,49
18091,2014,8,16,1,56
18091,2014,8,16,2,56
18091,2014,8,16,3,60
18091,2014,8,16,4,59
18091,2014,8,16,5,51
18091,2014,8,16,6,46
18091,2014,8,16,7,40
18091,2014,8,16,8,31
18091,2014,8,16,9,19
18091,2014,8,16,10,12
18091,2014,8,16,11,9
18091,2014,8,16,12,14
18091,2014,8,16,13,11
18091,2014,8,16,14,10
18091,2014,8,16,15,11
18091,2014,8,16,16,12
18091,2014,8,16,17,15
18091,2014,8,16,18,24
18091,2014,8,16,19,29
18091,2014,8,16,20,34
18091,2014,8,16,21,36
18091,2014,8,16,22,40
18091,2014,8,16,23,40
18091,2014,8,17,0,44
18091,2014,8,17,1,47
18091,2014,8,17,2,50
18091,2014,8,17,3,51
18091,2014,8,17,4,55
18091,2014,8,17,5,44
18091,2014,8,17,6,40
18091,2014,8,17,7,33
18091,2014,8,17,8,32
18091,2014,8,17,9,29
18091,2014,8,17,10,21
18091,2014,8,17,11,20
18091,2014,8,17,12,22
18091,2014,8,17,13,24
18091,2014,8,17,14,25
18091,2014,8,17,15,28
18091,2014,8,17,16,34
18091,2014,8,17,17,42
18091,2014,8,17,18,47
18091,2014,8,17,19,47
18091,2014,8,17,20,51
18091,2014,8,17,21,54
18091,2014,8,17,22,60
18091,2014,8,17,23,68
18091,2014,8,18,0,71
18091,2014,8,18,1,68
18091,2014,8,18,2,61
18091,2014,8,18,3,59
18091,2014,8,18,4,61
18091,2014,8,18,5,57
18091,2014,8,18,6,53
18091,2014,8,18,7,49
18091,2014,8,18,8,52
18091,2014,8,18,9,51
18091,2014,8,18,10,50
18091,2014,8,18,11,44
18091,2014,8,18,12,50
18091,2014,8,18,13,45
18091,2014,8,18,14,49
18091,2014,8,18,15,48
18091,2014,8,18,16,53
18091,2014,8,18,17,55
18091,2014,8,18,18,57
18091,2014,8,18,19,55
18091,2014,8,18,20,59
18091,2014,8,18,21,62
18091,2014,8,18,22,65
18091,2014,8,18,23,66
18091,2014,8,19,0,69
18091,2014,8,19,1,68
18091,2014,8,19,2,68
18091,2014,8,19,3,66
18091,2014,8,19,4,66
18091,2014,8,19,5,64
18091,2014,8,19,6,63
18091,2014,8,19,7,56
18091,2014,8,19,8,52
18091,2014,8,19,9,46
18091,2014,8,19,10,47
18091,2014,8,19,11,50
18091,2014,8,19,12,45
18091,2014,8,19,13,44
18091,2014,8,19,14,45
18091,2014,8,19,15,43
18091,2014,8,19,16,46
18091,2014,8,19,17,49
18091,2014,8,19,18,56
18091,2014,8,19,19,62
18091,2014,8,19,20,63
18091,2014,8,19,21,66
18091,2014,8,19,22,69
18091,2014,8,19,23,71
18091,2014,8,20,0,72
18091,2014,8,20,1,73
18091,2014,8,20,2,76
18091,2014,8,20,3,75
18091,2014,8,20,4,75
18091,2014,8,20,5,70
18091,2014,8,20,6,64
18091,2014,8,20,7,57
18091,2014,8,20,8,52
18091,2014,8,20,9,44
18091,2014,8,20,10,40
18091,2014,8,20,11,34
18091,2014,8,20,12,28
18091,2014,8,20,13,25
18091,2014,8,20,14,24
18091,2014,8,20,15,26
18091,2014,8,20,16,33
18091,2014,8,20,17,39
18091,2014,8,20,18,47
18091,2014,8,20,19,51
18091,2014,8,20,20,55
18091,2014,8,20,21,59
18091,2014,8,20,22,61
18091,2014,8,20,23,65
18091,2014,8,21,0,67
18091,2014,8,21,1,70
18091,2014,8,21,2,72
18091,2014,8,21,3,75
18091,2014,8,21,4,77
18091,2014,8,21,5,65
18091,2014,8,21,6,61
18091,2014,8,21,7,53
18091,2014,8,21,8,45
18091,2014,8,21,9,36
18091,2014,8,21,10,21
18091,2014,8,21,11,16
18091,2014,8,21,13,14
18091,2014,8,21,14,15
18091,2014,8,21,15,18
18091,2014,8,21,16,27
18091,2014,8,21,17,43
18091,2014,8,21,18,45
18091,2014,8,21,19,49
18091,2014,8,21,20,48
18091,2014,8,21,21,52
18091,2014,8,21,22,56
18091,2014,8,21,23,57
18091,2014,8,22,0,56
18091,2014,8,22,1,62
18091,2014,8,22,2,65
18091,2014,8,22,3,69
18091,2014,8,22,4,69
18091,2014,8,22,5,56
18091,2014,8,22,6,47
18091,2014,8,22,7,47
18091,2014,8,22,8,40
18091,2014,8,22,9,27
18091,2014,8,22,10,23
18091,2014,8,22,11,16
18091,2014,8,22,12,19
18091,2014,8,22,13,15
18091,2014,8,22,14,14
18091,2014,8,22,15,16
18091,2014,8,22,16,19
18091,2014,8,22,17,28
18091,2014,8,22,18,35
18091,2014,8,22,19,33
18091,2014,8,22,20,38
18091,2014,8,22,21,43
18091,2014,8,22,22,45
18091,2014,8,22,23,47
18091,2014,8,23,0,52
18091,2014,8,23,1,55
18091,2014,8,23,2,56
18091,2014,8,23,3,57
18091,2014,8,23,4,63
18091,2014,8,23,5,52
18091,2014,8,23,6,45
18091,2014,8,23,7,41
18091,2014,8,23,8,32
18091,2014,8,23,9,25
18091,2014,8,23,10,18
18091,2014,8,23,11,21
18091,2014,8,23,12,18
18091,2014,8,23,13,18
18091,2014,8,23,14,18
18091,2014,8,23,15,22
18091,2014,8,23,16,29
18091,2014,8,23,17,37
18091,2014,8,23,18,42
18091,2014,8,23,19,48
18091,2014,8,23,20,53
18091,2014,8,23,21,55
18091,2014,8,23,22,57
18091,2014,8,23,23,58
18091,2014,8,24,0,63
18091,2014,8,24,1,65
18091,2014,8,24,2,66
18091,2014,8,24,16,28
18091,2014,8,24,17,29
18091,2014,8,24,18,37
18091,2014,8,24,19,39
18091,2014,8,24,20,43
18091,2014,8,24,21,45
18091,2014,8,24,22,49
18091,2014,8,24,23,51
18091,2014,8,25,0,56
18091,2014,8,25,1,58
18091,2014,8,25,2,60
18091,2014,8,25,3,61
18091,2014,8,25,4,64
18091,2014,8,25,5,59
18091,2014,8,25,6,52
18091,2014,8,25,7,44
18091,2014,8,25,8,38
18091,2014,8,25,9,34
18091,2014,8,25,10,31
18091,2014,8,25,11,28
18091,2014,8,25,12,28
18091,2014,8,25,13,28
18091,2014,8,25,14,30
18091,2014,8,25,15,34
18091,2014,8,25,16,39
18091,2014,8,25,17,44
18091,2014,8,25,18,47
18091,2014,8,25,19,51
18091,2014,8,25,20,59
18091,2014,8,25,21,64
18091,2014,8,25,22,67
18091,2014,8,25,23,68
18091,2014,8,26,0,71
18091,2014,8,26,1,74
18091,2014,8,26,2,74
18091,2014,8,26,3,77
18091,2014,8,26,4,76
18091,2014,8,26,5,72
18091,2014,8,26,6,64
18091,2014,8,26,7,54
18091,2014,8,26,8,48
18091,2014,8,26,9,44
18091,2014,8,26,10,39
18091,2014,8,26,11,36
18091,2014,8,26,12,32
18091,2014,8,26,13,30
18091,2014,8,26,14,30
18091,2014,8,26,15,35
18091,2014,8,26,16,42
18091,2014,8,26,17,49
18091,2014,8,26,18,52
18091,2014,8,26,19,56
18091,2014,8,26,20,59
18091,2014,8,26,21,62
18091,2014,8,26,22,64
18091,2014,8,26,23,67
18091,2014,8,27,0,69
18091,2014,8,27,1,71
18091,2014,8,27,2,75
18091,2014,8,27,3,76
18091,2014,8,27,4,77
18091,2014,8,27,5,69
18091,2014,8,27,6,65
18091,2014,8,27,7,58
18091,2014,8,27,8,53
18091,2014,8,27,9,46
18091,2014,8,27,10,41
18091,2014,8,27,11,36
18091,2014,8,27,12,32
18091,2014,8,27,13,31
18091,2014,8,27,14,30
18091,2014,8,27,15,38
18091,2014,8,27,16,42
18091,2014,8,27,17,44
18091,2014,8,27,18,49
18091,2014,8,27,19,55
18091,2014,8,27,20,59
18091,2014,8,27,21,62
18091,2014,8,27,22,65
18091,2014,8,27,23,68
18091,2014,8,28,0,70
18091,2014,8,28,1,73
18091,2014,8,28,2,75
18091,2014,8,28,3,78
18091,2014,8,28,4,79
18091,2014,8,28,5,76
18091,2014,8,28,6,69
18091,2014,8,28,7,60
18091,2014,8,28,8,47
18091,2014,8,28,9,40
18091,2014,8,28,10,34
18091,2014,8,28,11,27
18091,2014,8,28,12,23
18091,2014,8,28,13,25
18091,2014,8,28,14,27
18091,2014,8,28,15,31
18091,2014,8,28,16,37
18091,2014,8,28,17,37
18091,2014,8,28,18,40
18091,2014,8,28,19,43
18091,2014,8,28,20,45
18091,2014,8,28,21,48
18091,2014,8,28,22,52
18091,2014,8,28,23,59
18091,2014,8,29,0,64
18091,2014,8,29,1,71
18091,2014,8,29,2,73
18091,2014,8,29,3,75
18091,2014,8,29,4,75
18091,2014,8,29,5,69
18091,2014,8,29,6,60
18091,2014,8,29,7,54
18091,2014,8,29,8,50
18091,2014,8,29,9,48
18091,2014,8,29,10,46
18091,2014,8,29,11,41
18091,2014,8,29,12,38
18091,2014,8,29,13,40
18091,2014,8,29,14,42
18091,2014,8,29,15,45
18091,2014,8,29,16,49
18091,2014,8,29,17,55
18091,2014,8,29,18,61
18091,2014,8,29,19,63
18091,2014,8,29,20,65
18091,2014,8,29,21,66
18091,2014,8,29,22,68
18091,2014,8,29,23,70
18091,2014,8,30,0,71
18091,2014,8,30,1,73
18091,2014,8,30,2,74
18091,2014,8,30,3,76
18091,2014,8,30,4,75
18091,2014,8,30,5,68
18091,2014,8,30,6,63
18091,2014,8,30,7,56
18091,2014,8,30,8,48
18091,2014,8,30,9,40
18091,2014,8,30,10,36
18091,2014,8,30,11,33
18091,2014,8,30,12,30
18091,2014,8,30,13,29
18091,2014,8,30,14,29
18091,2014,8,30,15,34
18091,2014,8,30,16,39
18091,2014,8,30,17,45
18091,2014,8,30,18,51
18091,2014,8,30,19,56
18091,2014,8,30,20,61
18091,2014,8,30,21,64
18091,2014,8,30,22,66
18091,2014,8,30,23,67
18091,2014,8,31,0,68
18091,2014,8,31,1,70
18091,2014,8,31,2,72
18091,2014,8,31,3,74
18091,2014,8,31,4,74
18091,2014,8,31,5,70
18091,2014,8,31,6,61
18091,2014,8,31,7,53
18091,2014,8,31,8,38
18091,2014,8,31,9,31
18091,2014,8,31,10,26
18091,2014,8,31,11,23
18091,2014,8,31,12,22
18091,2014,8,31,13,21
18091,2014,8,31,14,20
18091,2014,8,31,15,38
18091,2014,8,31,16,46
18091,2014,8,31,17,48
18091,2014,8,31,18,66
18091,2014,8,31,19,62
18091,2014,8,31,20,65
18091,2014,8,31,21,67
18091,2014,8,31,22,68
18091,2014,8,31,23,71
18091,2015,7,1,0,85
18091,2015,7,1,1,86
18091,2015,7,1,2,89
18091,2015,7,1,3,94
18091,2015,7,1,4,84
18091,2015,7,1,5,70
18091,2015,7,1,6,65
18091,2015,7,1,7,54
18091,2015,7,1,8,44
18091,2015,7,1,9,38
18091,2015,7,1,10,38
18091,2015,7,1,11,40
18091,2015,7,1,12,35
18091,2015,7,1,13,34
18091,2015,7,1,14,37
18091,2015,7,1,15,37
18091,2015,7,1,16,40
18091,2015,7,1,21,69
18091,2015,7,1,22,74
18091,2015,7,1,23,78
18091,2015,7,2,0,82
18091,2015,7,2,1,86
18091,2015,7,2,2,89
18091,2015,7,2,3,90
18091,2015,7,2,4,84
18091,2015,7,2,5,82
18091,2015,7,2,6,76
18091,2015,7,2,7,72
18091,2015,7,2,8,66
18091,2015,7,2,9,56
18091,2015,7,2,10,57
18091,2015,7,2,11,56
18091,2015,7,2,12,49
18091,2015,7,2,13,48
18091,2015,7,2,14,48
18091,2015,7,2,15,45
18091,2015,7,2,16,47
18091,2015,7,2,17,51
18091,2015,7,2,18,54
18091,2015,7,2,19,63
18091,2015,7,2,20,59
18091,2015,7,2,21,66
18091,2015,7,2,22,70
18091,2015,7,2,23,76
18091,2015,7,3,0,79
18091,2015,7,3,1,85
18091,2015,7,3,2,88
18091,2015,7,3,3,93
18091,2015,7,3,4,85
18091,2015,7,3,5,77
18091,2015,7,3,6,62
18091,2015,7,3,7,55
18091,2015,7,3,8,55
18091,2015,7,3,9,48
18091,2015,7,3,10,44
18091,2015,7,3,11,46
18091,2015,7,3,12,46
18091,2015,7,3,13,37
18091,2015,7,3,14,39
18091,2015,7,3,15,41
18091,2015,7,3,16,40
18091,2015,7,3,17,45
18091,2015,7,3,18,52
18091,2015,7,3,19,59
18091,2015,7,3,20,63
18091,2015,7,3,21,71
18091,2015,7,3,22,74
18091,2015,7,3,23,81
18091,2015,7,4,0,88
18091,2015,7,4,1,86
18091,2015,7,4,2,88
18091,2015,7,4,3,91
18091,2015,7,4,4,87
18091,2015,7,4,5,76
18091,2015,7,4,6,67
18091,2015,7,4,7,55
18091,2015,7,4,8,54
18091,2015,7,4,9,49
18091,2015,7,4,10,49
18091,2015,7,4,11,47
18091,2015,7,4,12,48
18091,2015,7,4,13,44
18091,2015,7,4,14,43
18091,2015,7,4,15,41
18091,2015,7,4,16,46
18091,2015,7,4,17,51
18091,2015,7,4,18,60
18091,2015,7,4,19,65
18091,2015,7,4,20,68
18091,2015,7,4,21,69
18091,2015,7,4,22,74
18091,2015,7,4,23,78
18091,2015,7,5,0,79
18091,2015,7,5,1,82
18091,2015,7,5,2,91
18091,2015,7,5,3,86
18091,2015,7,5,4,88
18091,2015,7,5,5,81
18091,2015,7,5,6,75
18091,2015,7,5,7,73
18091,2015,7,5,8,68
18091,2015,7,5,9,57
18091,2015,7,5,10,55
18091,2015,7,5,11,52
18091,2015,7,5,12,50
18091,2015,7,5,13,49
18091,2015,7,5,14,50
18091,2015,7,5,15,52
18091,2015,7,5,16,57
18091,2015,7,5,17,58
18091,2015,7,5,18,57
18091,2015,7,5,19,66
18091,2015,7,5,20,70
18091,2015,7,5,21,73
18091,2015,7,5,22,75
18091,2015,7,5,23,77
18091,2015,7,6,0,80
18091,2015,7,6,1,81
18091,2015,7,6,2,84
18091,2015,7,6,3,88
18091,2015,7,6,4,82
18091,2015,7,6,6,72
18091,2015,7,6,7,59
18091,2015,7,6,8,52
18091,2015,7,6,9,50
18091,2015,7,6,10,47
18091,2015,7,6,11,43
18091,2015,7,6,12,40
18091,2015,7,6,13,37
18091,2015,7,6,14,36
18091,2015,7,6,15,36
18091,2015,7,6,16,43
18091,2015,7,6,17,47
18091,2015,7,6,18,52
18091,2015,7,6,19,59
18091,2015,7,6,20,61
18091,2015,7,6,21,64
18091,2015,7,6,22,68
18091,2015,7,6,23,75
18091,2015,7,7,0,81
18091,2015,7,7,1,82
18091,2015,7,7,2,91
18091,2015,7,7,3,92
18091,2015,7,7,4,82
18091,2015,7,7,5,75
18091,2015,7,7,6,72
18091,2015,7,7,7,60
18091,2015,7,7,8,50
18091,2015,7,7,9,48
18091,2015,7,7,10,46
18091,2015,7,7,11,42
18091,2015,7,7,12,39
18091,2015,7,7,14,39
18091,2015,7,7,15,41
18091,2015,7,7,16,41
18091,2015,7,7,17,49
18091,2015,7,7,18,58
18091,2015,7,7,19,60
18091,2015,7,7,20,64
18091,2015,7,7,21,70
18091,2015,7,7,22,73
18091,2015,7,7,23,82
18091,2015,7,8,0,87
18091,2015,7,8,1,90
18091,2015,7,8,2,93
18091,2015,7,8,3,94
18091,2015,7,8,4,86
18091,2015,7,8,5,76
18091,2015,7,8,6,69
18091,2015,7,8,7,55
18091,2015,7,8,8,45
18091,2015,7,8,9,37
18091,2015,7,8,10,34
18091,2015,7,8,12,31
18091,2015,7,8,13,27
18091,2015,7,8,14,26
18091,2015,7,8,15,25
18091,2015,7,8,16,29
18091,2015,7,8,17,41
18091,2015,7,8,18,51
18091,2015,7,8,19,58
18091,2015,7,8,20,56
18091,2015,7,8,21,61
18091,2015,7,8,22,72
18091,2015,7,8,23,77
18091,2015,7,9,0,80
18091,2015,7,9,1,86
18091,2015,7,9,2,87
18091,2015,7,9,3,88
18091,2015,7,9,4,79
18091,2015,7,9,5,71
18091,2015,7,9,6,60
18091,2015,7,9,7,51
18091,2015,7,9,8,38
18091,2015,7,9,9,35
18091,2015,7,9,10,32
18091,2015,7,9,11,23
18091,2015,7,9,12,24
18091,2015,7,9,13,23
18091,2015,7,9,14,19
18091,2015,7,9,15,23
18091,2015,7,9,16,32
18091,2015,7,9,17,44
18091,2015,7,9,18,45
18091,2015,7,9,19,48
18091,2015,7,9,20,52
18091,2015,7,9,21,57
18091,2015,7,9,22,63
18091,2015,7,9,23,78
18091,2015,7,10,0,83
18091,2015,7,10,1,87
18091,2015,7,10,2,91
18091,2015,7,10,3,92
18091,2015,7,10,4,84
18091,2015,7,10,5,71
18091,2015,7,10,6,63
18091,2015,7,10,7,54
18091,2015,7,10,8,47
18091,2015,7,10,9,39
18091,2015,7,10,10,31
18091,2015,7,10,11,29
18091,2015,7,10,12,25
18091,2015,7,10,13,24
18091,2015,7,10,14,24
18091,2015,7,10,15,29
18091,2015,7,10,16,32
18091,2015,7,10,17,40
18091,2015,7,10,18,51
18091,2015,7,10,19,54
18091,2015,7,10,20,56
18091,2015,7,10,21,65
18091,2015,7,10,22,68
18091,2015,7,10,23,73
18091,2015,7,11,0,78
18091,2015,7,11,1,85
18091,2015,7,11,2,85
18091,2015,7,11,3,88
18091,2015,7,11,4,83
18091,2015,7,11,5,76
18091,2015,7,11,6,67
18091,2015,7,11,7,62
18091,2015,7,11,8,54
18091,2015,7,11,9,50
18091,2015,7,11,10,47
18091,2015,7,11,11,45
18091,2015,7,11,12,44
18091,2015,7,11,13,45
18091,2015,7,11,14,47
18091,2015,7,11,15,49
18091,2015,7,11,16,50
18091,2015,7,11,17,52
18091,2015,7,11,18,54
18091,2015,7,11,19,61
18091,2015,7,11,20,60
18091,2015,7,11,21,66
18091,2015,7,11,22,69
18091,2015,7,11,23,75
18091,2015,7,12,0,79
18091,2015,7,12,1,83
18091,2015,7,12,2,85
18091,2015,7,12,3,86
18091,2015,7,12,4,81
18091,2015,7,12,5,75
18091,2015,7,12,6,65
18091,2015,7,12,7,58
18091,2015,7,12,8,51
18091,2015,7,12,9,51
18091,2015,7,12,10,45
18091,2015,7,12,11,42
18091,2015,7,12,12,36
18091,2015,7,12,13,34
18091,2015,7,12,14,35
18091,2015,7,12,15,38
18091,2015,7,12,16,42
18091,2015,7,12,17,45
18091,2015,7,12,18,50
18091,2015,7,12,19,55
18091,2015,7,12,20,59
18091,2015,7,12,21,60
18091,2015,7,12,22,64
18091,2015,7,12,23,69
18091,2015,7,13,0,73
18091,2015,7,13,1,76
18091,2015,7,13,2,84
18091,2015,7,13,3,83
18091,2015,7,13,4,75
18091,2015,7,13,5,67
18091,2015,7,13,6,59
18091,2015,7,13,7,45
18091,2015,7,13,8,41
18091,2015,7,13,9,35
18091,2015,7,13,10,34
18091,2015,7,13,11,33
18091,2015,7,13,12,32
18091,2015,7,13,13,32
18091,2015,7,13,14,31
18091,2015,7,13,15,31
18091,2015,7,13,16,34
18091,2015,7,13,17,37
18091,2015,7,13,18,40
18091,2015,7,13,19,47
18091,2015,7,13,20,52
18091,2015,7,13,21,57
18091,2015,7,13,22,63
18091,2015,7,13,23,65
18091,2015,7,14,0,76
18091,2015,7,14,1,79
18091,2015,7,14,2,82
18091,2015,7,14,3,84
18091,2015,7,14,4,78
18091,2015,7,14,5,70
18091,2015,7,14,6,61
18091,2015,7,14,7,52
18091,2015,7,14,8,46
18091,2015,7,14,9,35
18091,2015,7,14,10,33
18091,2015,7,14,11,26
18091,2015,7,14,12,26
18091,2015,7,14,13,27
18091,2015,7,14,14,28
18091,2015,7,14,15,32
18091,2015,7,14,16,34
18091,2015,7,14,17,38
18091,2015,7,14,18,36
18091,2015,7,14,19,37
18091,2015,7,14,20,50
18091,2015,7,14,21,53
18091,2015,7,14,22,56
18091,2015,7,14,23,62
18091,2015,7,15,0,66
18091,2015,7,15,1,71
18091,2015,7,15,2,75
18091,2015,7,15,3,77
18091,2015,7,15,4,75
18091,2015,7,15,5,67
18091,2015,7,15,6,61
18091,2015,7,15,7,54
18091,2015,7,15,8,48
18091,2015,7,15,9,43
18091,2015,7,15,10,33
18091,2015,7,15,11,35
18091,2015,7,15,12,32
18091,2015,7,15,13,31
18091,2015,7,15,14,31
18091,2015,7,15,15,34
18091,2015,7,15,16,39
18091,2015,7,15,17,43
18091,2015,7,15,18,47
18091,2015,7,15,19,57
18091,2015,7,15,20,59
18091,2015,7,15,21,61
18091,2015,7,15,22,64
18091,2015,7,15,23,68
18091,2015,7,16,0,72
18091,2015,7,16,1,79
18091,2015,7,16,2,84
18091,2015,7,16,3,85
18091,2015,7,16,4,81
18091,2015,7,16,5,69
18091,2015,7,16,6,64
18091,2015,7,16,7,55
18091,2015,7,16,8,47
18091,2015,7,16,9,44
18091,2015,7,16,10,43
18091,2015,7,16,11,38
18091,2015,7,16,12,34
18091,2015,7,16,13,28
18091,2015,7,16,14,31
18091,2015,7,16,15,32
18091,2015,7,16,16,35
18091,2015,7,16,17,39
18091,2015,7,16,18,39
18091,2015,7,16,19,41
18091,2015,7,16,20,47
18091,2015,7,16,21,54
18091,2015,7,16,22,61
18091,2015,7,16,23,67
18091,2015,7,17,0,63
18091,2015,7,17,1,66
18091,2015,7,17,2,71
18091,2015,7,17,3,74
18091,2015,7,17,4,67
18091,2015,7,17,5,58
18091,2015,7,17,6,53
18091,2015,7,17,7,46
18091,2015,7,17,8,36
18091,2015,7,17,9,26
18091,2015,7,17,10,29
18091,2015,7,17,11,31
18091,2015,7,17,12,32
18091,2015,7,17,13,35
18091,2015,7,17,14,35
18091,2015,7,17,15,37
18091,2015,7,17,16,40
18091,2015,7,17,17,46
18091,2015,7,17,18,53
18091,2015,7,17,19,55
18091,2015,7,17,20,61
18091,2015,7,17,21,64
18091,2015,7,17,22,66
18091,2015,7,17,23,70
18091,2015,7,18,0,75
18091,2015,7,18,1,82
18091,2015,7,18,2,85
18091,2015,7,18,3,88
18091,2015,7,18,4,78
18091,2015,7,18,5,72
