istasyon_no,yil,ay,gun,saat,saatlik_nispi_nem_yuzde
19141,2022,8,4,11,46.0
19141,2022,8,4,12,45.0
19141,2022,8,4,13,47.0
19141,2022,8,4,14,50.0
19141,2022,8,4,15,56.0
19141,2022,8,4,16,60.0
19141,2022,8,4,17,64.0
19141,2022,8,4,18,69.0
19141,2022,8,4,19,70.0
19141,2022,8,4,20,71.0
19141,2022,8,4,21,73.0
19141,2022,8,4,22,72.0
19141,2022,8,4,23,71.0
19141,2022,8,5,0,71.0
19141,2022,8,5,1,72.0
19141,2022,8,5,2,73.0
19141,2022,8,5,3,74.0
19141,2022,8,5,4,75.0
19141,2022,8,5,5,72.0
19141,2022,8,5,6,71.0
19141,2022,8,5,7,68.0
19141,2022,8,5,8,64.0
19141,2022,8,5,9,61.0
19141,2022,8,5,10,56.0
19141,2022,8,5,11,50.0
19141,2022,8,5,12,43.0
19141,2022,8,5,13,42.0
19141,2022,8,5,14,44.0
19141,2022,8,5,15,47.0
19141,2022,8,5,16,54.0
19141,2022,8,5,17,61.0
19141,2022,8,5,18,66.0
19141,2022,8,5,19,69.0
19141,2022,8,5,20,72.0
19141,2022,8,5,21,74.0
19141,2022,8,5,22,75.0
19141,2022,8,5,23,77.0
19141,2022,8,6,0,78.0
19141,2022,8,6,1,78.0
19141,2022,8,6,2,81.0
19141,2022,8,6,3,82.0
19141,2022,8,6,4,81.0
19141,2022,8,6,5,77.0
19141,2022,8,6,6,72.0
19141,2022,8,6,7,69.0
19141,2022,8,6,8,62.0
19141,2022,8,6,9,53.0
19141,2022,8,6,10,49.0
19141,2022,8,6,11,45.0
19141,2022,8,6,12,41.0
19141,2022,8,6,13,40.0
19141,2022,8,6,14,41.0
19141,2022,8,6,15,48.0
19141,2022,8,6,16,54.0
19141,2022,8,6,17,59.0
19141,2022,8,6,18,62.0
19141,2022,8,6,19,66.0
19141,2022,8,6,20,69.0
19141,2022,8,6,21,69.0
19141,2022,8,6,22,73.0
19141,2022,8,6,23,75.0
19141,2022,8,7,0,75.0
19141,2022,8,7,1,77.0
19141,2022,8,7,2,79.0
19141,2022,8,7,3,77.0
19141,2022,8,7,4,79.0
19141,2022,8,7,5,71.0
19141,2022,8,7,6,66.0
19141,2022,8,7,7,57.0
19141,2022,8,7,8,51.0
19141,2022,8,7,9,45.0
19141,2022,8,7,10,39.0
19141,2022,8,7,11,40.0
19141,2022,8,7,12,40.0
19141,2022,8,7,13,40.0
19141,2022,8,7,14,40.0
19141,2022,8,7,15,48.0
19141,2022,8,7,16,53.0
19141,2022,8,7,17,57.0
19141,2022,8,7,18,63.0
19141,2022,8,7,19,65.0
19141,2022,8,7,20,68.0
19141,2022,8,7,21,68.0
19141,2022,8,7,22,70.0
19141,2022,8,7,23,70.0
19141,2022,8,8,0,70.0
19141,2022,8,8,1,70.0
19141,2022,8,8,2,75.0
19141,2022,8,8,3,78.0
19141,2022,8,8,4,79.0
19141,2022,8,8,5,71.0
19141,2022,8,8,6,69.0
19141,2022,8,8,7,61.0
19141,2022,8,8,8,56.0
19141,2022,8,8,9,50.0
19141,2022,8,8,10,45.0
19141,2022,8,8,11,40.0
19141,2022,8,8,12,39.0
19141,2022,8,8,13,40.0
19141,2022,8,8,14,45.0
19141,2022,8,8,15,48.0
19141,2022,8,8,16,52.0
19141,2022,8,8,17,57.0
19141,2022,8,8,18,60.0
19141,2022,8,8,19,65.0
19141,2022,8,8,20,68.0
19141,2022,8,8,21,68.0
19141,2022,8,8,22,69.0
19141,2022,8,8,23,67.0
19141,2022,8,9,0,67.0
19141,2022,8,9,1,66.0
19141,2022,8,9,2,67.0
19141,2022,8,9,3,76.0
19141,2022,8,9,4,90.0
19141,2022,8,9,5,90.0
19141,2022,8,9,6,80.0
19141,2022,8,9,7,71.0
19141,2022,8,9,8,63.0
19141,2022,8,9,9,57.0
19141,2022,8,9,10,49.0
19141,2022,8,9,11,46.0
19141,2022,8,9,12,42.0
19141,2022,8,9,13,42.0
19141,2022,8,9,14,48.0
19141,2022,8,9,15,45.0
19141,2022,8,9,16,48.0
19141,2022,8,9,17,42.0
19141,2022,8,9,18,51.0
19141,2022,8,9,19,58.0
19141,2022,8,9,20,63.0
19141,2022,8,9,21,63.0
19141,2022,8,9,22,67.0
19141,2022,8,9,23,68.0
19141,2022,8,10,0,68.0
19141,2022,8,10,1,73.0
19141,2022,8,10,2,76.0
19141,2022,8,10,3,80.0
19141,2022,8,10,4,76.0
19141,2022,8,10,5,69.0
19141,2022,8,10,6,66.0
19141,2022,8,10,7,61.0
19141,2022,8,10,8,55.0
19141,2022,8,10,9,52.0
19141,2022,8,10,10,50.0
19141,2022,8,10,11,44.0
19141,2022,8,10,12,48.0
19141,2022,8,10,13,46.0
19141,2022,8,10,14,43.0
19141,2022,8,10,15,46.0
19141,2022,8,10,16,47.0
19141,2022,8,10,17,54.0
19141,2022,8,10,18,59.0
19141,2022,8,10,19,62.0
19141,2022,8,10,20,66.0
19141,2022,8,10,21,65.0
19141,2022,8,10,22,67.0
19141,2022,8,10,23,72.0
19141,2022,8,11,0,75.0
19141,2022,8,11,1,79.0
19141,2022,8,11,2,81.0
19141,2022,8,11,3,82.0
19141,2022,8,11,4,81.0
19141,2022,8,11,5,72.0
19141,2022,8,11,6,68.0
19141,2022,8,11,7,54.0
19141,2022,8,11,8,51.0
19141,2022,8,11,9,46.0
19141,2022,8,11,10,49.0
19141,2022,8,11,11,44.0
19141,2022,8,11,12,45.0
19141,2022,8,11,13,47.0
19141,2022,8,11,14,48.0
19141,2022,8,11,15,52.0
19141,2022,8,11,16,56.0
19141,2022,8,11,17,62.0
19141,2022,8,11,18,66.0
19141,2022,8,11,19,70.0
19141,2022,8,11,20,71.0
19141,2022,8,11,21,72.0
19141,2022,8,11,22,75.0
19141,2022,8,11,23,78.0
19141,2022,8,12,0,79.0
19141,2022,8,12,1,82.0
19141,2022,8,12,2,82.0
19141,2022,8,12,3,84.0
19141,2022,8,12,4,84.0
19141,2022,8,12,5,71.0
19141,2022,8,12,6,68.0
19141,2022,8,12,7,64.0
19141,2022,8,12,8,56.0
19141,2022,8,12,9,50.0
19141,2022,8,12,10,47.0
19141,2022,8,12,11,41.0
19141,2022,8,12,12,38.0
19141,2022,8,12,13,37.0
19141,2022,8,12,14,37.0
19141,2022,8,12,15,39.0
19141,2022,8,12,16,48.0
19141,2022,8,12,17,58.0
19141,2022,8,12,18,62.0
19141,2022,8,12,19,64.0
19141,2022,8,12,20,66.0
19141,2022,8,12,21,69.0
19141,2022,8,12,22,71.0
19141,2022,8,12,23,75.0
19141,2022,8,13,0,76.0
19141,2022,8,13,1,76.0
19141,2022,8,13,2,80.0
19141,2022,8,13,3,80.0
19141,2022,8,13,4,83.0
19141,2022,8,13,5,74.0
19141,2022,8,13,6,68.0
19141,2022,8,13,7,63.0
19141,2022,8,13,8,57.0
19141,2022,8,13,9,51.0
19141,2022,8,13,10,46.0
19141,2022,8,13,11,41.0
19141,2022,8,13,12,53.0
19141,2022,8,13,13,74.0
19141,2022,8,13,14,83.0
19141,2022,8,13,15,77.0
19141,2022,8,13,16,79.0
19141,2022,8,13,17,76.0
19141,2022,8,13,18,85.0
19141,2022,8,13,19,87.0
19141,2022,8,13,20,90.0
19141,2022,8,13,21,92.0
19141,2022,8,13,22,89.0
19141,2022,8,13,23,91.0
19141,2022,8,14,0,93.0
19141,2022,8,14,1,94.0
19141,2022,8,14,2,94.0
19141,2022,8,14,3,95.0
19141,2022,8,14,4,96.0
19141,2022,8,14,5,82.0
19141,2022,8,14,6,81.0
19141,2022,8,14,7,76.0
19141,2022,8,14,8,62.0
19141,2022,8,14,9,51.0
19141,2022,8,14,10,47.0
19141,2022,8,14,11,42.0
19141,2022,8,14,12,39.0
19141,2022,8,14,13,37.0
19141,2022,8,14,14,34.0
19141,2022,8,14,15,46.0
19141,2022,8,14,16,76.0
19141,2022,8,14,17,74.0
19141,2022,8,14,18,82.0
19141,2022,8,14,19,86.0
19141,2022,8,14,20,83.0
19141,2022,8,14,21,87.0
19141,2022,8,14,22,87.0
19141,2022,8,14,23,90.0
19141,2022,8,15,0,93.0
19141,2022,8,15,1,91.0
19141,2022,8,15,2,87.0
19141,2022,8,15,3,91.0
19141,2022,8,15,4,89.0
19141,2022,8,15,5,90.0
19141,2022,8,15,6,84.0
19141,2022,8,15,7,82.0
19141,2022,8,15,8,79.0
19141,2022,8,15,9,85.0
19141,2022,8,15,10,76.0
19141,2022,8,15,11,66.0
19141,2022,8,15,12,60.0
19141,2022,8,15,13,51.0
19141,2022,8,15,14,50.0
19141,2022,8,15,15,48.0
19141,2022,8,15,16,51.0
19141,2022,8,15,17,58.0
19141,2022,8,15,18,71.0
19141,2022,8,15,19,75.0
19141,2022,8,15,20,80.0
19141,2022,8,15,21,85.0
19141,2022,8,15,22,87.0
19141,2022,8,15,23,90.0
19141,2022,8,16,0,91.0
19141,2022,8,16,1,92.0
19141,2022,8,16,2,92.0
19141,2022,8,16,3,94.0
19141,2022,8,16,4,95.0
19141,2022,8,16,5,82.0
19141,2022,8,16,6,69.0
19141,2022,8,16,7,58.0
19141,2022,8,16,8,51.0
19141,2022,8,16,9,43.0
19141,2022,8,16,10,38.0
19141,2022,8,16,11,36.0
19141,2022,8,16,12,35.0
19141,2022,8,16,13,34.0
19141,2022,8,16,14,31.0
19141,2022,8,16,15,34.0
19141,2022,8,16,16,40.0
19141,2022,8,16,17,47.0
19141,2022,8,16,18,53.0
19141,2022,8,16,19,54.0
19141,2022,8,16,20,57.0
19141,2022,8,16,21,64.0
19141,2022,8,16,22,72.0
19141,2022,8,16,23,76.0
19141,2022,8,17,0,78.0
19141,2022,8,17,1,80.0
19141,2022,8,17,2,81.0
19141,2022,8,17,3,85.0
19141,2022,8,17,4,86.0
19141,2022,8,17,5,66.0
19141,2022,8,17,6,63.0
19141,2022,8,17,7,56.0
19141,2022,8,17,8,48.0
19141,2022,8,17,9,38.0
19141,2022,8,17,10,31.0
19141,2022,8,17,11,27.0
19141,2022,8,17,12,24.0
19141,2022,8,17,13,30.0
19141,2022,8,17,14,30.0
19141,2022,8,17,15,32.0
19141,2022,8,17,16,38.0
19141,2022,8,17,17,48.0
19141,2022,8,17,18,52.0
19141,2022,8,17,19,56.0
19141,2022,8,17,20,60.0
19141,2022,8,17,21,63.0
19141,2022,8,17,22,66.0
19141,2022,8,17,23,64.0
19141,2022,8,18,0,71.0
19141,2022,8,18,1,76.0
19141,2022,8,18,2,79.0
19141,2022,8,18,3,82.0
19141,2022,8,18,4,81.0
19141,2022,8,18,5,65.0
19141,2022,8,18,6,58.0
19141,2022,8,18,7,52.0
19141,2022,8,18,8,42.0
19141,2022,8,18,9,35.0
19141,2022,8,18,10,32.0
19141,2022,8,18,11,30.0
19141,2022,8,18,12,29.0
19141,2022,8,18,13,30.0
19141,2022,8,18,14,31.0
19141,2022,8,18,15,33.0
19141,2022,8,18,16,40.0
19141,2022,8,18,17,41.0
19141,2022,8,18,18,44.0
19141,2022,8,18,19,49.0
19141,2022,8,18,20,47.0
19141,2022,8,18,21,52.0
19141,2022,8,18,22,58.0
19141,2022,8,18,23,62.0
19141,2022,8,19,0,67.0
19141,2022,8,19,1,68.0
19141,2022,8,19,2,71.0
19141,2022,8,19,3,75.0
19141,2022,8,19,4,73.0
19141,2022,8,19,5,64.0
19141,2022,8,19,6,57.0
19141,2022,8,19,7,47.0
19141,2022,8,19,8,44.0
19141,2022,8,19,9,41.0
19141,2022,8,19,10,39.0
19141,2022,8,19,11,39.0
19141,2022,8,19,12,40.0
19141,2022,8,19,13,38.0
19141,2022,8,19,14,48.0
19141,2022,8,19,15,48.0
19141,2022,8,19,16,52.0
19141,2022,8,19,17,56.0
19141,2022,8,19,18,61.0
19141,2022,8,19,19,62.0
19141,2022,8,19,20,69.0
19141,2022,8,19,21,70.0
19141,2022,8,19,22,74.0
19141,2022,8,19,23,77.0
19141,2022,8,20,0,79.0
19141,2022,8,20,1,81.0
19141,2022,8,20,2,82.0
19141,2022,8,20,3,85.0
19141,2022,8,20,4,83.0
19141,2022,8,20,5,73.0
19141,2022,8,20,6,67.0
19141,2022,8,20,7,60.0
19141,2022,8,20,8,55.0
19141,2022,8,20,9,48.0
19141,2022,8,20,10,41.0
19141,2022,8,20,11,40.0
19141,2022,8,20,12,34.0
19141,2022,8,20,13,30.0
19141,2022,8,20,14,32.0
19141,2022,8,20,15,40.0
19141,2022,8,20,16,47.0
19141,2022,8,20,17,56.0
19141,2022,8,20,18,61.0
19141,2022,8,20,19,64.0
19141,2022,8,20,20,68.0
19141,2022,8,20,21,67.0
19141,2022,8,20,22,70.0
19141,2022,8,20,23,73.0
19141,2022,8,21,0,78.0
19141,2022,8,21,1,79.0
19141,2022,8,21,2,80.0
19141,2022,8,21,3,83.0
19141,2022,8,21,4,81.0
19141,2022,8,21,5,72.0
19141,2022,8,21,6,69.0
19141,2022,8,21,7,63.0
19141,2022,8,21,8,56.0
19141,2022,8,21,9,49.0
19141,2022,8,21,10,44.0
19141,2022,8,21,11,39.0
19141,2022,8,21,12,36.0
19141,2022,8,21,13,36.0
19141,2022,8,21,14,39.0
19141,2022,8,21,15,46.0
19141,2022,8,21,16,50.0
19141,2022,8,21,17,56.0
19141,2022,8,21,18,61.0
19141,2022,8,21,19,65.0
19141,2022,8,21,20,68.0
19141,2022,8,21,21,70.0
19141,2022,8,21,22,72.0
19141,2022,8,21,23,72.0
19141,2022,8,22,0,76.0
19141,2022,8,22,1,77.0
19141,2022,8,22,2,79.0
19141,2022,8,22,3,82.0
19141,2022,8,22,5,74.0
19141,2022,8,22,6,69.0
19141,2022,8,22,7,63.0
19141,2022,8,22,8,57.0
19141,2022,8,22,9,50.0
19141,2022,8,22,10,46.0
19141,2022,8,22,11,44.0
19141,2022,8,22,12,51.0
19141,2022,8,22,13,66.0
19141,2022,8,22,14,61.0
19141,2022,8,22,15,60.0
19141,2022,8,22,16,65.0
19141,2022,8,22,17,67.0
19141,2022,8,22,18,70.0
19141,2022,8,22,19,74.0
19141,2022,8,22,20,66.0
19141,2022,8,22,21,63.0
19141,2022,8,22,22,68.0
19141,2022,8,22,23,74.0
19141,2022,8,23,0,82.0
19141,2022,8,23,1,75.0
19141,2022,8,23,3,81.0
19141,2022,8,23,4,84.0
19141,2022,8,23,5,69.0
19141,2022,8,23,6,58.0
19141,2022,8,23,8,45.0
19141,2022,8,23,9,36.0
19141,2022,8,23,10,31.0
19141,2022,8,23,11,28.0
19141,2022,8,23,12,26.0
19141,2022,8,23,13,36.0
19141,2022,8,23,14,43.0
19141,2022,8,23,15,50.0
19141,2022,8,23,16,57.0
19141,2022,8,23,17,63.0
19141,2022,8,23,18,63.0
19141,2022,8,23,19,71.0
19141,2022,8,23,20,70.0
19141,2022,8,23,21,74.0
19141,2022,8,23,22,77.0
19141,2022,8,23,23,81.0
19141,2022,8,24,0,83.0
19141,2022,8,24,1,82.0
19141,2022,8,24,2,80.0
19141,2022,8,24,3,80.0
19141,2022,8,24,4,81.0
19141,2022,8,24,5,80.0
19141,2022,8,24,6,75.0
19141,2022,8,24,7,65.0
19141,2022,8,24,8,57.0
19141,2022,8,24,9,56.0
19141,2022,8,24,10,50.0
19141,2022,8,24,11,47.0
19141,2022,8,24,12,49.0
19141,2022,8,24,13,56.0
19141,2022,8,24,14,76.0
19141,2022,8,24,15,79.0
19141,2022,8,24,16,76.0
19141,2022,8,24,17,90.0
19141,2022,8,24,18,90.0
19141,2022,8,24,19,88.0
19141,2022,8,24,20,82.0
19141,2022,8,24,21,87.0
19141,2022,8,24,22,90.0
19141,2022,8,24,23,93.0
19141,2022,8,25,0,93.0
19141,2022,8,25,1,94.0
19141,2022,8,25,2,92.0
19141,2022,8,25,3,95.0
19141,2022,8,25,4,95.0
19141,2022,8,25,5,87.0
19141,2022,8,25,6,87.0
19141,2022,8,25,7,74.0
19141,2022,8,25,8,70.0
19141,2022,8,25,9,65.0
19141,2022,8,25,10,60.0
19141,2022,8,25,11,56.0
19141,2022,8,25,12,53.0
19141,2022,8,25,13,54.0
19141,2022,8,25,14,60.0
19141,2022,8,25,15,77.0
19141,2022,8,25,16,70.0
19141,2022,8,25,17,70.0
19141,2022,8,25,18,73.0
19141,2022,8,25,19,83.0
19141,2022,8,25,20,86.0
19141,2022,8,25,21,87.0
19141,2022,8,25,22,89.0
19141,2022,8,25,23,87.0
19141,2022,8,26,0,89.0
19141,2022,8,26,1,90.0
19141,2022,8,26,2,91.0
19141,2022,8,26,4,94.0
19141,2022,8,26,5,87.0
19141,2022,8,26,6,78.0
19141,2022,8,26,7,73.0
19141,2022,8,26,8,65.0
19141,2022,8,26,9,59.0
19141,2022,8,26,10,64.0
19141,2022,8,26,11,54.0
19141,2022,8,26,12,60.0
19141,2022,8,26,13,75.0
19141,2022,8,26,14,82.0
19141,2022,8,26,15,74.0
19141,2022,8,26,16,80.0
19141,2022,8,26,17,86.0
19141,2022,8,26,18,86.0
19141,2022,8,26,19,89.0
19141,2022,8,26,20,90.0
19141,2022,8,26,21,90.0
19141,2022,8,26,22,89.0
19141,2022,8,26,23,92.0
19141,2022,8,27,0,92.0
19141,2022,8,27,1,94.0
19141,2022,8,27,2,94.0
19141,2022,8,27,3,95.0
19141,2022,8,27,4,93.0
19141,2022,8,27,5,91.0
19141,2022,8,27,6,85.0
19141,2022,8,27,7,80.0
19141,2022,8,27,8,72.0
19141,2022,8,27,9,68.0
19141,2022,8,27,10,55.0
19141,2022,8,27,11,44.0
19141,2022,8,27,12,39.0
19141,2022,8,27,13,41.0
19141,2022,8,27,14,48.0
19141,2022,8,27,15,51.0
19141,2022,8,27,16,57.0
19141,2022,8,27,17,65.0
19141,2022,8,27,18,71.0
19141,2022,8,27,19,73.0
19141,2022,8,27,20,76.0
19141,2022,8,27,21,79.0
19141,2022,8,27,22,79.0
19141,2022,8,27,23,86.0
19141,2022,8,28,0,87.0
19141,2022,8,28,1,89.0
19141,2022,8,28,2,91.0
19141,2022,8,28,3,92.0
19141,2022,8,28,4,93.0
19141,2022,8,28,5,80.0
19141,2022,8,28,6,72.0
19141,2022,8,28,7,66.0
19141,2022,8,28,8,54.0
19141,2022,8,28,9,53.0
19141,2022,8,28,10,44.0
19141,2022,8,28,11,40.0
19141,2022,8,28,12,37.0
19141,2022,8,28,13,35.0
19141,2022,8,28,14,39.0
19141,2022,8,28,15,42.0
19141,2022,8,28,16,47.0
19141,2022,8,28,17,55.0
19141,2022,8,28,18,57.0
19141,2022,8,28,19,61.0
19141,2022,8,28,20,62.0
19141,2022,8,28,21,75.0
19141,2022,8,28,22,78.0
19141,2022,8,28,23,82.0
19141,2022,8,29,0,85.0
19141,2022,8,29,1,87.0
19141,2022,8,29,3,89.0
19141,2022,8,29,4,91.0
19141,2022,8,29,5,81.0
19141,2022,8,29,6,75.0
19141,2022,8,29,7,63.0
19141,2022,8,29,8,58.0
19141,2022,8,29,9,53.0
19141,2022,8,29,10,47.0
19141,2022,8,29,11,43.0
19141,2022,8,29,12,40.0
19141,2022,8,29,13,38.0
19141,2022,8,29,14,39.0
19141,2022,8,29,15,47.0
19141,2022,8,29,16,52.0
19141,2022,8,29,17,69.0
19141,2022,8,29,18,70.0
19141,2022,8,29,19,69.0
19141,2022,8,29,20,69.0
19141,2022,8,29,21,76.0
19141,2022,8,29,22,81.0
19141,2022,8,29,23,77.0
19141,2022,8,30,0,79.0
19141,2022,8,30,1,83.0
19141,2022,8,30,2,87.0
19141,2022,8,30,3,88.0
19141,2022,8,30,4,90.0
19141,2022,8,30,5,79.0
19141,2022,8,30,6,69.0
19141,2022,8,30,7,67.0
19141,2022,8,30,8,59.0
19141,2022,8,30,9,57.0
19141,2022,8,30,10,50.0
19141,2022,8,30,11,44.0
19141,2022,8,30,12,40.0
19141,2022,8,30,13,42.0
19141,2022,8,30,14,49.0
19141,2022,8,30,15,53.0
19141,2022,8,30,16,58.0
19141,2022,8,30,17,60.0
19141,2022,8,30,18,63.0
19141,2022,8,30,19,65.0
19141,2022,8,30,20,69.0
19141,2022,8,30,21,73.0
19141,2022,8,30,22,77.0
19141,2022,8,30,23,80.0
19141,2022,8,31,0,81.0
19141,2022,8,31,1,84.0
19141,2022,8,31,2,80.0
19141,2022,8,31,3,80.0
19141,2022,8,31,4,86.0
19141,2022,8,31,5,84.0
19141,2022,8,31,6,74.0
19141,2022,8,31,7,67.0
19141,2022,8,31,8,61.0
19141,2022,8,31,9,56.0
19141,2022,8,31,10,49.0
19141,2022,8,31,11,55.0
19141,2022,8,31,12,51.0
19141,2022,8,31,13,51.0
19141,2022,8,31,14,65.0
19141,2022,8,31,15,84.0
19141,2022,8,31,16,82.0
19141,2022,8,31,17,80.0
19141,2022,8,31,18,89.0
19141,2022,8,31,19,89.0
19141,2022,8,31,20,89.0
19141,2022,8,31,21,87.0
19141,2022,8,31,22,86.0
19141,2022,8,31,23,90.0
19141,2023,7,1,0,83.0
19141,2023,7,1,1,86.0
19141,2023,7,1,2,87.0
19141,2023,7,1,3,88.0
19141,2023,7,1,4,78.0
19141,2023,7,1,5,63.0
19141,2023,7,1,6,62.0
19141,2023,7,1,7,49.0
19141,2023,7,1,8,39.0
19141,2023,7,1,9,36.0
19141,2023,7,1,10,36.0
19141,2023,7,1,11,33.0
19141,2023,7,1,12,30.0
19141,2023,7,1,13,28.0
19141,2023,7,1,14,25.0
19141,2023,7,1,15,24.0
19141,2023,7,1,16,31.0
19141,2023,7,1,17,37.0
19141,2023,7,1,18,51.0
19141,2023,7,1,19,57.0
19141,2023,7,1,20,56.0
19141,2023,7,1,21,64.0
19141,2023,7,1,22,73.0
19141,2023,7,1,23,77.0
19141,2023,7,2,0,78.0
19141,2023,7,2,1,82.0
19141,2023,7,2,2,84.0
19141,2023,7,2,3,85.0
19141,2023,7,2,4,74.0
19141,2023,7,2,5,63.0
19141,2023,7,2,6,53.0
19141,2023,7,2,7,50.0
19141,2023,7,2,8,41.0
19141,2023,7,2,9,36.0
19141,2023,7,2,10,34.0
19141,2023,7,2,11,29.0
19141,2023,7,2,12,27.0
19141,2023,7,2,13,24.0
19141,2023,7,2,14,26.0
19141,2023,7,2,15,26.0
19141,2023,7,2,16,29.0
19141,2023,7,2,17,34.0
19141,2023,7,2,18,47.0
19141,2023,7,2,19,51.0
19141,2023,7,2,20,57.0
19141,2023,7,2,21,63.0
19141,2023,7,2,22,70.0
19141,2023,7,2,23,73.0
19141,2023,7,3,1,78.0
19141,2023,7,3,2,79.0
19141,2023,7,3,3,81.0
19141,2023,7,3,4,72.0
19141,2023,7,3,5,56.0
19141,2023,7,3,6,46.0
19141,2023,7,3,7,39.0
19141,2023,7,3,8,37.0
19141,2023,7,3,9,35.0
19141,2023,7,3,10,32.0
19141,2023,7,3,11,29.0
19141,2023,7,3,12,32.0
19141,2023,7,3,13,37.0
19141,2023,7,3,14,36.0
19141,2023,7,3,15,37.0
19141,2023,7,3,16,39.0
19141,2023,7,3,17,41.0
19141,2023,7,3,18,48.0
19141,2023,7,3,19,52.0
19141,2023,7,3,20,54.0
19141,2023,7,3,21,63.0
19141,2023,7,3,22,67.0
19141,2023,7,3,23,71.0
19141,2023,7,4,1,80.0
19141,2023,7,4,2,82.0
19141,2023,7,4,3,84.0
19141,2023,7,4,4,76.0
19141,2023,7,4,5,67.0
19141,2023,7,4,6,60.0
19141,2023,7,4,7,55.0
19141,2023,7,4,8,50.0
19141,2023,7,4,9,46.0
19141,2023,7,4,10,42.0
19141,2023,7,4,11,34.0
19141,2023,7,4,12,32.0
19141,2023,7,4,13,37.0
19141,2023,7,4,14,39.0
19141,2023,7,4,15,43.0
19141,2023,7,4,16,46.0
19141,2023,7,4,17,52.0
19141,2023,7,4,18,59.0
19141,2023,7,4,19,65.0
19141,2023,7,4,20,71.0
19141,2023,7,4,21,75.0
19141,2023,7,4,22,77.0
19141,2023,7,4,23,81.0
19141,2023,7,5,0,83.0
19141,2023,7,5,1,84.0
19141,2023,7,5,2,85.0
19141,2023,7,5,3,86.0
19141,2023,7,5,4,79.0
19141,2023,7,5,5,68.0
19141,2023,7,5,6,62.0
19141,2023,7,5,7,61.0
19141,2023,7,5,8,54.0
19141,2023,7,5,9,48.0
19141,2023,7,5,10,44.0
19141,2023,7,5,11,37.0
19141,2023,7,5,12,36.0
19141,2023,7,5,13,39.0
19141,2023,7,5,14,42.0
19141,2023,7,5,15,45.0
19141,2023,7,5,16,51.0
19141,2023,7,5,17,59.0
19141,2023,7,5,18,58.0
19141,2023,7,5,19,65.0
19141,2023,7,5,20,67.0
19141,2023,7,5,21,69.0
19141,2023,7,5,22,71.0
19141,2023,7,5,23,75.0
19141,2023,7,6,0,77.0
19141,2023,7,6,1,78.0
19141,2023,7,6,2,83.0
19141,2023,7,6,3,86.0
19141,2023,7,6,4,83.0
19141,2023,7,6,5,79.0
19141,2023,7,6,6,80.0
19141,2023,7,6,7,78.0
19141,2023,7,6,8,73.0
19141,2023,7,6,9,68.0
19141,2023,7,6,10,60.0
19141,2023,7,6,11,47.0
19141,2023,7,6,12,49.0
19141,2023,7,6,13,52.0
19141,2023,7,6,14,52.0
19141,2023,7,6,15,52.0
19141,2023,7,6,16,51.0
19141,2023,7,6,17,56.0
19141,2023,7,6,18,59.0
19141,2023,7,6,19,65.0
19141,2023,7,6,20,69.0
19141,2023,7,6,21,70.0
19141,2023,7,6,22,76.0
19141,2023,7,6,23,79.0
19141,2023,7,7,1,83.0
19141,2023,7,7,2,82.0
19141,2023,7,7,3,85.0
19141,2023,7,7,4,85.0
19141,2023,7,7,5,76.0
19141,2023,7,7,6,67.0
19141,2023,7,7,7,58.0
19141,2023,7,7,8,45.0
19141,2023,7,7,9,41.0
19141,2023,7,7,10,38.0
19141,2023,7,7,11,40.0
19141,2023,7,7,12,40.0
19141,2023,7,7,13,78.0
19141,2023,7,7,14,80.0
19141,2023,7,7,15,75.0
19141,2023,7,7,16,87.0
19141,2023,7,7,17,86.0
19141,2023,7,7,18,89.0
19141,2023,7,7,19,90.0
19141,2023,7,7,20,92.0
19141,2023,7,7,21,92.0
19141,2023,7,7,22,92.0
19141,2023,7,7,23,93.0
19141,2023,7,8,0,93.0
19141,2023,7,8,1,93.0
19141,2023,7,8,2,93.0
19141,2023,7,8,3,93.0
19141,2023,7,8,4,89.0
19141,2023,7,8,5,91.0
19141,2023,7,8,6,89.0
19141,2023,7,8,7,89.0
19141,2023,7,8,8,86.0
19141,2023,7,8,9,87.0
19141,2023,7,8,10,86.0
19141,2023,7,8,11,88.0
19141,2023,7,8,12,80.0
19141,2023,7,8,13,82.0
19141,2023,7,8,14,81.0
19141,2023,7,8,15,76.0
19141,2023,7,8,16,78.0
19141,2023,7,8,17,79.0
19141,2023,7,8,18,80.0
19141,2023,7,8,19,81.0
19141,2023,7,8,20,81.0
19141,2023,7,8,21,84.0
19141,2023,7,8,22,82.0
19141,2023,7,8,23,84.0
19141,2023,7,9,1,81.0
19141,2023,7,9,2,81.0
19141,2023,7,9,3,81.0
19141,2023,7,9,4,86.0
19141,2023,7,9,5,85.0
19141,2023,7,9,6,77.0
19141,2023,7,9,7,74.0
19141,2023,7,9,8,74.0
19141,2023,7,9,9,69.0
19141,2023,7,9,10,72.0
19141,2023,7,9,11,71.0
19141,2023,7,9,12,72.0
19141,2023,7,9,13,78.0
19141,2023,7,9,14,79.0
19141,2023,7,9,15,84.0
19141,2023,7,9,16,79.0
19141,2023,7,9,17,74.0
19141,2023,7,9,18,73.0
19141,2023,7,9,19,85.0
19141,2023,7,9,20,88.0
19141,2023,7,9,21,87.0
19141,2023,7,9,22,88.0
19141,2023,7,9,23,89.0
19141,2023,7,10,0,91.0
19141,2023,7,10,1,92.0
19141,2023,7,10,2,93.0
19141,2023,7,10,3,93.0
